ID,Název,Zeměpisná šířka,Zeměpisná délka
2590,Roudnice n.L.,Žižkova,50.4176941,14.2493973
1386,Roudnice n.L.,žel.st.,50.42632,14.2622261
1386,Roudnice n.L.,žel.st.,0.0,0.0
2238,Roudnice n.L.-Bezděkov,50.428833,14.2827234
2239,Roudnice n.L.-Hracholusky,50.4170532,14.2533541
2240,Roudnice n.L.město,50.4214249,14.2587
1386,Roudnice nad Labem,50.4265366,14.2652512
2240,Roudnice nad Labem město,50.4214249,14.2587
2238,Roudnice nad Labem-Bezděkov,50.428833,14.2827234
2239,Roudnice nad Labem-Hracholusky,50.4170532,14.2533541
1365,Ročov,50.25225,13.7726908
1365,Ročov,50.25225,13.7726908
1365,Ročov,0.0,0.0
1361,Ročov,Břínkov,50.27702,13.7889624
1361,Ročov,Břínkov,50.27702,13.7889624
1363,Ročov,Třebocká,50.25004,13.7681026
1363,Ročov,Třebocká,50.25004,13.7681026
1364,Ročov,Vápenice,50.2457161,13.76343
1364,Ročov,Vápenice,50.2457161,13.76343
1362,Ročov,Úlovice,50.2646065,13.7924643
1362,Ročov,Úlovice,50.2646065,13.7924643
1394,Rtyně n.Bílinou,50.60041,13.9109249
1394,Rtyně n.Bílinou,50.60041,13.9109249
1394,Rtyně n.Bílinou,50.6014252,13.9119663
1387,Rtyně n.Bílinou,Malhostice,50.61164,13.9252615
1388,Rtyně n.Bílinou,Sezemice,50.61218,13.9019985
1392,Rtyně n.Bílinou,Velvěty,50.60574,13.8913574
1392,Rtyně n.Bílinou,Velvěty,50.60583,13.8912659
1392,Rtyně n.Bílinou,Velvěty,50.60574,13.8922148
1392,Rtyně n.Bílinou,Velvěty,50.60574,13.8922148
1389,Rtyně n.Bílinou,Velvěty,Kozlíky,50.6127,13.8861475
1389,Rtyně n.Bílinou,Velvěty,Kozlíky,50.6124954,13.88648
1389,Rtyně n.Bílinou,Velvěty,Kozlíky,50.61241,13.8862839
1390,Rtyně n.Bílinou,Velvěty,Kozlíky host.,50.6157341,13.8840714
1390,Rtyně n.Bílinou,Velvěty,Kozlíky host.,50.6158371,13.8839054
1391,Rtyně n.Bílinou,Velvěty,záv.,50.61048,13.8879948
1391,Rtyně n.Bílinou,Velvěty,záv.,50.610836,13.8877859
1393,Rtyně n.Bílinou,kostel,50.6115646,13.9253359
1393,Rtyně n.Bílinou,kostel,50.60407,13.9094992
1394,Rtyně nad Bílinou,50.6014252,13.9119654
1408,Rumburk,50.956913,14.5506573
1408,Rumburk,50.956913,14.5506573
2926,Rumburk odstavná plocha,0.0,0.0
1399,Rumburk,Bytex 01,50.9510574,14.5552855
1399,Rumburk,Bytex 01,50.9512,14.5549479
1400,Rumburk,CLO,0.0,0.0
1401,Rumburk,Desta,50.9611168,14.5595922
1401,Rumburk,Desta,50.9612541,14.5593758
1396,Rumburk,Dolní Křečany,50.9605942,14.5383749
1396,Rumburk,Dolní Křečany,50.96056,14.53808
1395,Rumburk,Dolní Křečany,host.,50.9602547,14.528595
1395,Rumburk,Dolní Křečany,host.,50.9601936,14.5285215
1397,Rumburk,Horní Jindřichov,Bytex 06,50.94338,14.5784626
1397,Rumburk,Horní Jindřichov,Bytex 06,50.9433479,14.5782385
1398,Rumburk,Horní Jindřichov,Rybena,50.94704,14.571331
1398,Rumburk,Horní Jindřichov,Rybena,50.9469032,14.5714607
1402,Rumburk,Krásnolipská,50.9445724,14.5459576
1402,Rumburk,Krásnolipská,50.9445457,14.5460644
1403,Rumburk,kult.dům,50.9492264,14.5644436
1403,Rumburk,kult.dům,50.9491119,14.56451
1404,Rumburk,odstavné park.,50.9320641,14.5599289
1404,Rumburk,odstavné park.,50.9320374,14.5575809
1405,Rumburk,rest.Zátiší,50.93149,14.5329647
1405,Rumburk,rest.Zátiší,50.9313049,14.5326891
1407,Rumburk,zámeček,50.9681854,14.5631037
1407,Rumburk,zámeček,50.9686928,14.5636129
1407,Rumburk,zámeček,50.9683,14.5639648
1406,Rumburk,Šluknovská,50.95747,14.54393
1406,Rumburk,Šluknovská,50.9574547,14.5438337
1408,Rumburk,žel.st.,50.95625,14.5528536
1408,Rumburk,žel.st.,50.95625,14.5528536
2241,Rusová,50.4501724,13.1687031
2241,Rusová,50.4501724,13.1687031
1418,Rybniště,50.88309,14.5100451
1418,Rybniště,50.88309,14.5100451
1413,Rybniště,Nová Chřibská,50.8725,14.5003548
1413,Rybniště,Nová Chřibská,50.8720779,14.4996433
1414,Rybniště,Nová Ves,50.89229,14.51172
1414,Rybniště,Nová Ves,50.8922462,14.5118723
1415,Rybniště,odb.Doubice,50.8766251,14.5067205
1415,Rybniště,odb.Doubice,50.8767052,14.5068035
1415,Rybniště,odb.Doubice,50.8768272,14.5057468
1415,Rybniště,odb.Doubice,50.8767128,14.5057468
1416,Rybniště,pošta,50.8791656,14.5131426
1416,Rybniště,pošta,0.0,0.0
1416,Rybniště,pošta,50.87918,14.5133114
1417,Rybniště,u hřbitova,50.8847542,14.5200977
1417,Rybniště,u hřbitova,50.8848152,14.5201569
1418,Rybniště,žel.st.,50.8827362,14.51015
2780,Rynholec,50.1389542,13.9216833
2780,Rynholec,50.1389275,13.921854
2779,Rynholec,záv.,50.13871,13.9405222
2779,Rynholec,záv.,50.13889,13.9396362
2242,Rynoltice,0.0,0.0
2242,Rynoltice,0.0,0.0
2242,Rynoltice,0.0,0.0
1409,Růžová,I,50.8429642,14.29292
1409,Růžová,I,50.8429375,14.2928391
1409,Růžová,I (náhradní zastávka),50.8419037,14.2940216
1409,Růžová,I (náhradní zastávka),50.841835,14.2939091
1410,Růžová,II,50.84725,14.29007
1410,Růžová,II,50.8471565,14.290019
1411,Růžová,Nový Svět,50.8316345,14.28364
1411,Růžová,Nový Svět,50.831646,14.2834949
1412,Růžová,samota,50.8348045,14.2880621
1412,Růžová,samota,50.834938,14.2879438
3099,Sazená,50.3048553,14.2871113
3099,Sazená,50.3048553,14.2871113
3151,Schellerhau,Hotel Stephanshöhe,50.77598,13.6902885
3151,Schellerhau,Hotel Stephanshöhe,50.77585,13.6901722
2372,Schmiedeberg,,Mitte,0.0,0.0
2372,Schmiedeberg,,Mitte,0.0,0.0
1432,Schmilka,Grenzübergang,50.890686,14.2314081
1432,Schmilka,Grenzübergang,50.890686,14.2314081
1433,Schmilka,ZOLL,0.0,0.0
2336,Schmilka-Hirschmühle,50.89032,14.2280025
2336,Schmilka-Hirschmühle,50.89032,14.2280025
2337,Schöna,50.8758621,14.234664
2337,Schöna,50.8758621,14.234664
2341,Schöna Gr.,50.85942,14.2222691
2341,Schöna Gr.,50.85942,14.2222691
2337,Schöna,Fährstelle,50.87526,14.2349262
2334,Sebnitz (Sachs),50.97563,14.2713394
2344,Sebnitz Gr.,0.0,0.0
2344,Sebnitz Gr.,0.0,0.0
2334,Sebnitz(Sachs),50.97563,14.2713394
2246,Sebuzín,50.5928955,14.0532427
2246,Sebuzín,50.5928955,14.0532427
1425,Sedlec,50.4508667,14.0154829
1425,Sedlec,50.4507866,14.0154018
1425,Sedlec,50.45036,14.0183182
2405,Sedlec u Obrnic,50.48758,13.703763
2335,Seifhennersdorf,50.93562,14.61403
2335,Seifhennersdorf,50.93562,14.61403
2762,Seifhennersdorf,Am Bahnhof,50.9345932,14.6139183
2762,Seifhennersdorf,Am Bahnhof,50.9344749,14.6136713
1427,Seifhennersdorf,Am Rathaus,50.9347076,14.6118555
1427,Seifhennersdorf,Am Rathaus,50.9346161,14.6116028
1429,Seifhennersdorf,Grenze Rumburk,50.93949,14.5856266
1429,Seifhennersdorf,Grenze Rumburk,50.9393539,14.58646
2761,Seifhennersdorf,Grenze Varnsdorf,50.9244537,14.6077595
2761,Seifhennersdorf,Grenze Varnsdorf,50.9244537,14.6077595
2763,Seifhennersdorf,Gymnasium,50.93609,14.6059055
2763,Seifhennersdorf,Gymnasium,50.93606,14.6051655
1428,Seifhennersdorf,Oberschule,50.9370537,14.5963688
1428,Seifhennersdorf,Oberschule,50.93696,14.5964184
1430,Seifhennersdorf,ZOLL,0.0,0.0
1430,Seifhennersdorf,ZOLL,0.0,0.0
1431,Seifhennersdorf,Zollstr.,50.93047,14.6154308
1431,Seifhennersdorf,Zollstr.,50.9305,14.6153383
2399,Semeč,50.4452362,13.894372
2534,Senomaty,0.0,0.0
2402,Sinutec,50.44051,13.7974691
1434,Siřejovice,50.479454,14.070569
1434,Siřejovice,50.47954,14.0706215
2247,Skalice u Čes.Lípy,50.7415657,14.521512
2247,Skalice u Čes.Lípy,50.7415657,14.521512
2247,Skalice u České Lípy,50.7415657,14.521512
2404,Skršín,50.46287,13.7462282
3029,Skršín,50.4666,13.75348
3029,Skršín,50.466507,13.7534332
3031,Skršín,Chrámce,50.46868,13.7731037
3031,Skršín,Chrámce,50.46816,13.77392
3030,Skršín,Dobrčice,50.4790154,13.7646952
1435,Skršín,odb.,50.4626846,13.7517948
1435,Skršín,odb.,50.4631653,13.7515268
2248,Slaný,0.0,0.0
2248,Slaný,0.0,0.0
3088,Slaný,Arbesova,50.23196,14.0669117
3112,Slaný,Blahotice,50.2376633,14.1211281
3112,Slaný,Blahotice,50.23749,14.1205492
3074,Slaný,Dolín,I,50.2505074,14.1118193
3074,Slaný,Dolín,I,50.25061,14.1120605
3073,Slaný,Dolín,II,50.2533569,14.1151752
3073,Slaný,Dolín,II,50.2533569,14.1151752
3090,Slaný,Dražkovická,50.23422,14.0760221
3090,Slaný,Dražkovická,50.23428,14.0760374
3033,Slaný,Fantův mlýn,50.2239265,14.08224
3033,Slaný,Fantův mlýn,50.2242355,14.0825691
3075,Slaný,Farma,50.238842,14.094698
3075,Slaný,Farma,50.23879,14.0947075
3035,Slaný,Kvíc,u hrušky,50.21019,14.0696173
3035,Slaný,Kvíc,u hrušky,50.21016,14.0698633
3034,Slaný,Kvíček,50.2191772,14.0769424
3034,Slaný,Kvíček,50.2191772,14.0769424
3078,Slaný,Masarykovo nám.,50.2305069,14.08677
3084,Slaný,Mírová,50.2270966,14.0718431
3084,Slaný,Mírová,50.2270966,14.0718431
3077,Slaný,Na Hájích,50.23801,14.0856085
3077,Slaný,Na Hájích,50.2372055,14.0856609
2668,Slaný,Nosačická,50.2341,14.0873318
2668,Slaný,Nosačická,50.2339554,14.0874777
3069,Slaný,Otruby,50.2520943,14.0830708
3069,Slaný,Otruby,50.2521935,14.0832043
3070,Slaný,Otruby,rozc.,50.2546234,14.0941982
3070,Slaný,Otruby,rozc.,50.25472,14.0941591
3087,Slaný,P.Hrubého,50.2308846,14.0724659
3087,Slaný,P.Hrubého,50.23048,14.0723562
2673,Slaný,Palackého,50.23225,14.0848808
2869,Slaný,Pražská,50.2282562,14.0954456
2869,Slaný,Pražská,50.2283325,14.09537
2669,Slaný,Prům.zóna sever,50.2415428,14.0949564
2669,Slaný,Prům.zóna sever,50.24158,14.0951023
3085,Slaný,Rabasova,50.2276,14.0681
3085,Slaný,Rabasova,50.22745,14.06819
3086,Slaný,Smetáčkova,50.2287,14.06925
3086,Slaný,Smetáčkova,50.2287,14.06925
3089,Slaný,Tomanova,50.2331467,14.0716562
3089,Slaný,Tomanova,50.2331467,14.0716562
2866,Slaný,Trpoměchy,50.2501259,14.0616131
2866,Slaný,Trpoměchy,50.250164,14.0617123
3113,Slaný,Těhul,50.20453,14.0711126
3113,Slaný,Těhul,50.2053261,14.0709782
2867,Slaný,U Sloupu,50.23583,14.0739412
2867,Slaný,U Sloupu,50.23587,14.0740156
3091,Slaný,V Ráji,50.23649,14.0772619
2666,Slaný,aut.nádr.,50.2287674,14.08853
2666,Slaný,aut.nádr.,50.22857,14.08847
2666,Slaný,aut.nádr.,50.22836,14.0880814
2666,Slaný,aut.nádr.,50.2284927,14.0884457
2666,Slaný,aut.nádr.,50.2282257,14.0885229
2666,Slaný,aut.nádr.,0.0,0.0
2666,Slaný,aut.nádr.,50.22836,14.0880814
3079,Slaný,modelářské středisko,50.2256,14.0828094
3079,Slaný,modelářské středisko,50.22533,14.0827971
3076,Slaný,nemocnice,50.23411,14.0859709
3076,Slaný,nemocnice,50.2337265,14.086174
2871,Slaný,odb.Drnov,50.2250824,14.1146336
2871,Slaný,odb.Drnov,50.22525,14.1143761
2868,Slaný,sokolovna,50.2332878,14.0798712
2868,Slaný,sokolovna,50.233387,14.0797634
3083,Slaný,u stadionu,50.22522,14.06911
3082,Slaný,ČSAD,50.2256622,14.0737362
3082,Slaný,ČSAD,50.22573,14.0746574
2667,Slaný,Šultysova,50.2301025,14.0835438
2667,Slaný,Šultysova,50.2302856,14.08349
2670,Slaný,Želevčice,50.2578773,14.0967188
2670,Slaný,Želevčice,50.256794,14.0966692
3071,Slaný,Želevčice,obec,50.25823,14.1032
3071,Slaný,Želevčice,obec,50.25829,14.103178
3072,Slaný,Želevčice,rozc.,50.2595749,14.1146383
3072,Slaný,Želevčice,rozc.,50.2595329,14.1146889
3080,Slaný,Žižkova,50.2281952,14.081687
3080,Slaný,Žižkova,50.22794,14.0828571
3081,Slaný,žel.st.,50.2281952,14.0761213
3081,Slaný,žel.st.,50.22758,14.0757847
2870,Slaný,žel.zast.předměstí,50.2267532,14.1020412
2870,Slaný,žel.zast.předměstí,50.2268143,14.1018076
1436,Slatina,50.42994,14.0374947
1436,Slatina,50.42994,14.0374947
2249,Slatina p.Hazmburkem,50.4295273,14.0611534
2249,Slatina pod Hazmburkem,50.4295273,14.0611534
2249,Slatina pod Hazmburkem,50.4295273,14.0611534
1439,Slavětín,50.3499146,13.9064608
1439,Slavětín,50.3499146,13.9064608
2250,Slavětín n.Ohří,50.3603134,13.9008369
2250,Slavětín nad Ohří,50.3603134,13.9008369
2250,Slavětín nad Ohří,50.3603134,13.9008369
1438,Slavětín,Kystra,50.37353,13.902832
1438,Slavětín,Kystra,50.37353,13.902832
1437,Slavětín,Kystra,rozc.,50.36867,13.9120388
1437,Slavětín,Kystra,rozc.,50.36867,13.9120388
1437,Slavětín,Kystra,rozc.,50.36867,13.9120388
1437,Slavětín,Kystra,rozc.,50.36867,13.9120388
3036,Smečno,50.18883,14.0430222
3036,Smečno,50.18883,14.0430222
3038,Smečno,Na Kopaninách,50.168644,14.0166435
3038,Smečno,Na Kopaninách,50.16874,14.0166407
3037,Smečno,Ovčín,50.1786537,14.017828
3037,Smečno,Ovčín,50.17869,14.0181351
2808,Smilovice,50.248024,13.8045464
2808,Smilovice,50.2480278,13.80476
1441,Smolnice,50.3088036,13.8492346
1441,Smolnice,50.30897,13.849577
1441,Smolnice,50.3080559,13.846921
1440,Smolnice,rozc.,50.32153,13.8615685
1440,Smolnice,rozc.,50.3213348,13.8616257
1449,Snědovice,50.5038948,14.3877382
1449,Snědovice,50.5038948,14.3877382
1442,Snědovice,Křešov,50.49148,14.3963442
1442,Snědovice,Křešov,50.49167,14.3963032
1442,Snědovice,Křešov,50.4915,14.3961687
1448,Snědovice,Lomy,50.5093651,14.414876
1448,Snědovice,Lomy,50.5094948,14.4149332
1443,Snědovice,Strachaly,50.5132256,14.4247227
1444,Snědovice,Střížovice,50.51724,14.3838072
1444,Snědovice,Střížovice,50.5172462,14.3836832
1776,Snědovice,Střížovice,rozc.,50.52729,14.3839092
1776,Snědovice,Střížovice,rozc.,50.5272369,14.3836212
1446,Snědovice,Sukorady,50.5305367,14.4306965
1446,Snědovice,Sukorady,50.5304871,14.4304152
1445,Snědovice,Sukorady,rozc.,50.5302048,14.4257345
1445,Snědovice,Sukorady,rozc.,50.5302048,14.4257345
1447,Snědovice,Velký Hubenov,50.5279732,14.3991928
1447,Snědovice,Velký Hubenov,50.52805,14.3991995
2251,Sokolov,0.0,0.0
2251,Sokolov,0.0,0.0
2252,Solopysky,50.25096,13.74828
2252,Solopysky,50.25096,13.74828
2856,Spomyšl,50.33418,14.3604078
2856,Spomyšl,50.33413,14.3604422
2855,Spomyšl,u lávky,50.335968,14.3673849
2855,Spomyšl,u lávky,50.3360939,14.3681431
1452,Srbice,50.6607246,13.8693819
1452,Srbice,50.6601067,13.8675365
1451,Srbice,Staré Srbice,50.6476135,13.8781881
1451,Srbice,Staré Srbice,50.64766,13.8780689
1453,Srbská Kamenice,Ferd.sout.,50.83139,14.3565931
1453,Srbská Kamenice,Ferd.sout.,50.831295,14.3566055
1454,Srbská Kamenice,křiž.,50.81408,14.3503113
1454,Srbská Kamenice,křiž.,50.81387,14.3505869
1455,Srbská Kamenice,pošta,50.8217468,14.3546391
1455,Srbská Kamenice,pošta,50.8216553,14.3545284
2253,Srní u Čes.Lípy,0.0,0.0
1457,Stadice,50.61689,13.9695406
2254,Stará Boleslav,50.2098045,14.6923208
2254,Stará Boleslav,50.2098045,14.6923208
1475,Staré Křečany,50.9554863,14.5094566
1475,Staré Křečany,50.95548,14.509573
2255,Staré Křečany,50.947998,14.4919748
2255,Staré Křečany (žst),50.947998,14.4919748
1466,Staré Křečany,Brtníky,Na růžku,50.94751,14.4352341
1466,Staré Křečany,Brtníky,Na růžku,50.9474258,14.4351816
1467,Staré Křečany,Brtníky,nám.,50.9477425,14.4418774
1467,Staré Křečany,Brtníky,nám.,50.9479523,14.442708
1468,Staré Křečany,Brtníky,rozc.,50.95185,14.4498034
1468,Staré Křečany,Brtníky,rozc.,50.95183,14.449894
1470,Staré Křečany,Elite,50.94968,14.4873295
1470,Staré Křečany,Elite,50.94968,14.4874582
1471,Staré Křečany,Jednota,50.94403,14.4865265
1471,Staré Křečany,Jednota,50.94376,14.4868717
1472,Staré Křečany,ObÚ,50.9507866,14.49723
1472,Staré Křečany,ObÚ,50.9507027,14.4973049
1469,Staré Křečany,Panský,50.9505463,14.4665031
1469,Staré Křečany,Panský,50.9505,14.4663982
1473,Staré Křečany,U Slov.lípy,50.95138,14.4854965
1473,Staré Křečany,U Slov.lípy,50.95133,14.4855366
1474,Staré Křečany,u statku,50.95775,14.5173855
1474,Staré Křečany,u statku,50.95774,14.5177174
2256,Staré Splavy,0.0,0.0
2256,Staré Splavy,0.0,0.0
1478,Starý Šachov,50.7208366,14.3751764
1478,Starý Šachov,50.7208366,14.3751764
1478,Starý Šachov,50.7208366,14.3751764
2609,Starý Šachov hr. VÚSC,0.0,0.0
2609,Starý Šachov hr. VÚSC,0.0,0.0
1476,Starý Šachov,otočka,50.7116661,14.3597069
1477,Starý Šachov,rozc.,50.71623,14.3690758
1477,Starý Šachov,rozc.,50.71612,14.3690987
1478,Starý Šachov,žel.st.,50.7207947,14.3752861
1478,Starý Šachov,žel.st.,50.7206459,14.375061
1464,Staňkovice,50.34948,13.570611
1464,Staňkovice,50.34948,13.570611
1465,Staňkovice,50.5893326,14.166564
1465,Staňkovice,50.58918,14.1665125
1458,Staňkovice,Selibice,50.34274,13.6144991
1458,Staňkovice,Selibice,50.34274,13.6144991
1463,Staňkovice,Triangle-jih,50.3708878,13.5793705
1460,Staňkovice,Tvršice,50.34109,13.5896873
1460,Staňkovice,Tvršice,50.34109,13.5896873
1459,Staňkovice,Tvršice,rozc.Rybňany,50.3399734,13.5983343
1459,Staňkovice,Tvršice,rozc.Rybňany,50.3399734,13.5983343
1461,Staňkovice,mlýn,50.5895653,14.1740427
1461,Staňkovice,mlýn,50.5895081,14.1739845
1462,Staňkovice,rozc.,50.59587,14.1811476
1462,Staňkovice,rozc.,50.5958,14.1810637
1479,Stebno,50.61459,14.0176935
1479,Stebno,50.6143951,14.0183506
1479,Stebno,50.61456,14.017971
2257,Stebno,50.1197968,13.4128351
2257,Stebno,50.1197968,13.4128351
549,Stebno,Chvalov,50.602478,14.0576019
1079,Stebno,Milbohov,50.6235657,14.0182295
1079,Stebno,Milbohov,50.62359,14.0183954
1078,Stebno,Milbohov,háj.,50.6302376,14.0184135
1078,Stebno,Milbohov,háj.,50.63023,14.0185289
1274,Stebno,Podlešín,50.62306,14.0365448
1274,Stebno,Podlešín,50.6231232,14.0362587
1486,Stebno,Suchá,50.6119843,13.9998674
2774,Stochov,Slovanka,50.1385574,13.9689264
2774,Stochov,Slovanka,50.13871,13.9687729
2631,Stochov,Slovanka I,50.13733,13.9658318
2631,Stochov,Slovanka I,50.13692,13.9655695
2775,Stochov,Slovanka II,50.13859,13.9644175
2775,Stochov,Slovanka II,50.13872,13.9643135
2776,Stochov,U Dubu,50.148098,13.962924
2776,Stochov,U Dubu,50.14822,13.96289
3059,Stradonice,50.2912827,14.0470943
3059,Stradonice,50.2913475,14.04708
1481,Straškov,50.361805,14.2422
1481,Straškov,50.361805,14.2422
2613,Straškov hr. VÚSC,0.0,0.0
2472,Straškov-Vodochody,50.36393,14.2511635
2472,Straškov-Vodochody,0.0,0.0
1480,Straškov-Vodochody,škola,50.36174,14.2467251
1480,Straškov-Vodochody,škola,50.36174,14.2467251
1481,Straškov-Vodochody,žel.st.,50.3620453,14.24358
1481,Straškov-Vodochody,žel.st.,50.36215,14.243926
1483,Strupčice,50.47169,13.5302639
1483,Strupčice,50.47169,13.5302639
400,Strupčice,Hošnice,50.4570923,13.5392857
400,Strupčice,Hošnice,50.45723,13.53921
1185,Strupčice,Okořín,50.4733429,13.5035925
1185,Strupčice,Okořín,50.4733429,13.5035925
2987,Strupčice,Okořín,Nová Běta,50.47926,13.5014706
2987,Strupčice,Okořín,Nová Běta,50.47941,13.501317
1490,Strupčice,Sušany,50.44457,13.5538511
1482,Strupčice,škola,50.4691429,13.5335779
1482,Strupčice,škola,50.4691429,13.5335779
2258,Stružnice,50.6983452,14.4499235
2258,Stružnice,50.6983452,14.4499235
2258,Stružnice,50.6983452,14.4499235
2258,Stružnice,50.6983452,14.4499235
3012,Stružná,Horní Tašovice,50.1714859,13.0147409
3012,Stružná,Horní Tašovice,50.1716,13.014761
3025,Stružná,obec,50.18228,13.0054073
3011,Stružná,rozc.,50.17946,13.00185
3011,Stružná,rozc.,50.1795273,13.0019541
3010,Stružná,Žalmanov,50.18689,12.9877615
3010,Stružná,Žalmanov,50.18696,12.9877405
2527,Stráž nad Ohří,50.3404732,13.0587168
2260,Stvolínky,0.0,0.0
2260,Stvolínky,0.0,0.0
2259,Střelná v Kruš.horách,50.6681557,13.7368364
2259,Střelná v Krušných horách,50.6681557,13.7368364
1484,Střimice,letiště,50.5255775,13.6762562
1484,Střimice,letiště,50.5255775,13.6762562
1488,Sulejovice,50.50064,14.0315256
1488,Sulejovice,50.50076,14.03184
1488,Sulejovice,50.4993553,14.0359573
1488,Sulejovice,50.4993553,14.0359573
1488,Sulejovice,50.4993553,14.0359573
1496,Svinčice,otočka,50.5005875,13.7417774
1497,Svinčice,rozc.1.0,50.49589,13.7363625
1497,Svinčice,rozc.1.0,50.4958267,13.7363491
2262,Svojetín,0.0,0.0
2813,Svojetín,50.19144,13.6301126
2813,Svojetín,50.191494,13.6299715
2988,Svojetín,ObÚ,50.1901665,13.621294
2988,Svojetín,ObÚ,50.19028,13.6215429
2263,Svor,50.7905159,14.59257
2263,Svor,50.7905159,14.59257
2971,Svor,Nová Huť,50.8309631,14.5907726
2971,Svor,Nová Huť,50.8309135,14.5909252
1492,Svádov,50.66317,14.1033516
1492,Svádov,50.66317,14.1033516
1491,Svádov,osada,50.6615639,14.0955248
1491,Svádov,osada,50.66176,14.0961666
1492,Svádov,žel.st.,50.66334,14.1018553
1492,Svádov,žel.st.,50.663475,14.1019115
2261,Světec,50.57897,13.796917
2261,Světec,50.57897,13.796917
511,Světec,Chotějovice,50.5784378,13.7926445
511,Světec,Chotějovice,50.5783424,13.7922955
511,Světec,Chotějovice,50.5789375,13.7916594
511,Světec,Chotějovice,50.5788651,13.7915754
1493,Světec,Kostomlatská,50.57224,13.8155174
1493,Světec,Kostomlatská,50.572422,13.8151064
1494,Světec,Zámecká zahrada,50.5776749,13.8075523
1494,Světec,Zámecká zahrada,50.57786,13.8079243
1495,Světec,záv.,50.57324,13.8072891
1495,Světec,záv.,50.5733,13.8073683
1715,Světec,Úpoř,50.5805359,13.8388939
1536,Světec,Štrbice,50.56381,13.84161
1536,Světec,Štrbice,50.56405,13.8413839
2245,Sádek u Žatce,50.2537956,13.5724
1538,Tašov,50.6143875,14.1337118
1538,Tašov,50.61435,14.1338053
1538,Tašov,50.6145935,14.1347075
1538,Tašov,50.61465,14.1346369
1537,Tašov,ovčárna,50.6077232,14.14695
1537,Tašov,ovčárna,50.60779,14.1469784
1537,Tašov,ovčárna,50.6079,14.1464691
1537,Tašov,ovčárna,50.6079521,14.1465712
2268,Telce,50.3119164,13.9718943
2268,Telce,50.3119164,13.9718943
2614,Telce hr. VÚSC,0.0,0.0
1550,Telnice,50.7279129,13.96386
1547,Telnice,Lesní zámeček,50.7320976,13.9585915
1547,Telnice,Lesní zámeček,50.7320976,13.9585915
1545,Telnice,Varvažov,50.72319,13.9639921
1545,Telnice,Varvažov,50.72319,13.9639921
1544,Telnice,Varvažov,pomníky,50.71258,13.9566069
1544,Telnice,Varvažov,pomníky,50.71258,13.9566069
1543,Telnice,Varvažov,čtyřdomí,50.71761,13.960556
1543,Telnice,Varvažov,čtyřdomí,50.71761,13.960556
1549,Telnice,Zadní Telnice,50.73585,13.9268112
1546,Telnice,háj.,50.73503,13.94846
1546,Telnice,háj.,50.73503,13.94846
1548,Telnice,rozc.Krásný Les,50.73755,13.9421568
1548,Telnice,rozc.Krásný Les,50.73755,13.9421568
